record_id,borrower_id,borrower_name,segment,constitution,sector,geography,business_vintage_years,loan_type,sanctioned_limit,outstanding_amount,collateral_available,CGTMSE_flag,cluster_id,anchor_buyer_id,obs_month,current_dpd,max_dpd_last_12m,emi_bounce_count_6m,cheque_return_count_6m,si_ecs_bounce_count_6m,repayment_regularity_score,cc_utilization_avg_3m,cc_utilization_avg_6m,cc_utilization_volatility,drawing_power_decline_pct,overdue_days_trend,SMA_status,gst_turnover_12m,gst_turnover_growth_yoy,gst_filing_delay_count_6m,gstr1_vs_3b_mismatch_pct,itc_to_sales_ratio,nil_return_count_12m,sudden_turnover_spike_flag,gst_registration_age_years,gst_status,buyer_concentration_top2_pct,supplier_concentration_top2_pct,eway_bill_mismatch_flag,avg_monthly_bank_credit_6m,avg_monthly_bank_debit_6m,bank_credit_to_gst_sales_ratio,cash_deposit_ratio,avg_monthly_balance,inward_return_count_6m,outward_return_count_6m,upi_pos_collection_ratio,cashflow_volatility_score,debt_service_coverage_proxy,monthly_surplus_ratio,bureau_score,bureau_enquiry_count_3m,existing_loan_count,total_obligation,unsecured_loan_exposure,bureau_dpd_last_12m,credit_vintage_years,epfo_employee_count,epfo_employee_count_change_6m,salary_payment_regularity_score,cam_remarks,fi_remarks,rcu_remarks,collection_remarks,stock_inspection_remarks,stress_12m,growth_need_12m
REC0002730,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,2,0,2,1,0,0,100.0,28.5,17.0,6.68,5.6,-2.2,Standard,4657085.0,4.3,1,7.4,0.711,0,0,0.7,Active,49.6,18.2,0,261126.0,248400.0,0.673,0.259,18650.0,0,0,0.486,15.7,1.09,0.141,705,3,5,1435122.0,223566.0,2,1.2,2,0.8,97.1,declining turnover trend observed.,unit operations appear scaled down.,identity and address cross-verified.,no follow up required this month.,stock verified and found adequate.,0,0
REC0002731,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,3,0,1,0,0,0,100.0,39.2,47.7,4.25,0.9,-3.3,Standard,7100137.0,-14.1,0,11.9,0.434,1,0,0.5,Active,29.3,41.7,0,516100.0,529435.0,0.872,0.212,15748.0,1,0,0.442,25.7,1.97,0.134,673,3,2,812544.0,165291.0,0,1.5,7,-6.0,91.8,declining turnover trend observed.,field investigation found no adverse observation.,no adverse RCU observation.,repayment conduct satisfactory.,stock audit found no discrepancy.,0,0
REC0002732,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,4,0,2,0,0,1,100.0,48.8,29.4,8.96,3.5,2.1,Standard,5133430.0,5.7,0,8.7,0.401,0,0,1.6,Active,34.7,31.3,0,408837.0,406128.0,0.956,0.366,32149.0,0,0,0.394,31.0,1.31,0.095,712,2,0,487311.0,83429.0,4,1.1,2,-5.6,87.2,adequate liquidity maintained.,field investigation found no adverse observation.,documents verified genuine.,borrower proactively regularised dues.,stock statement matches book records.,0,0
REC0002733,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,5,0,1,1,0,0,100.0,50.7,40.5,3.14,8.6,-3.0,Standard,3180657.0,19.7,1,2.9,0.424,0,0,0.3,Active,41.8,25.9,0,147054.0,152605.0,0.555,0.236,9557.0,0,1,0.341,31.0,1.61,0.09,723,1,0,1587186.0,95225.0,0,1.0,13,-5.4,90.1,promoter conduct satisfactory.,stock levels found adequate.,discrepancy noted in KYC documents.,no follow up required this month.,obsolete stock observed during inspection; inventory levels healthy and moving.,0,0
REC0002734,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,6,0,2,0,0,0,100.0,17.4,53.5,6.44,2.1,-0.9,Standard,3083454.0,-6.8,0,2.0,0.699,0,0,0.2,Active,33.4,28.9,0,232940.0,235545.0,0.907,0.064,17438.0,0,0,0.139,32.8,1.35,0.07,660,0,1,2012530.0,430970.0,3,1.6,8,14.9,94.8,promoter conduct satisfactory.,stock levels found adequate.,identity and address cross-verified.,no follow up required this month.,inventory levels healthy and moving.,0,0
REC0002735,B100341,MSME Enterprise 00341,Thin-file,Partnership,Gems & Jewellery,Ahmedabad,1.6,Cash Credit,2077194.0,1207254.0,Yes,No,Gems & Jewellery-Ahmedabad,Gems & Jewellery-Ahmedabad-BUYER3,7,0,2,0,1,0,100.0,18.9,16.4,5.79,0.7,-1.0,Standard,3424465.0,-0.8,0,0.0,0.636,0,0,1.2,Active,23.5,23.2,0,248139.0,225213.0,0.87,0.023,12666.0,0,0,0.438,28.1,1.97,-0.03,731,1,1,1367011.0,175686.0,2,1.0,30,1.5,100.0,financials in line with projections.,stock levels found adequate.,documents verified genuine.,borrower unreachable on registered number.,stock statement matches book records.,0,0
REC0002736,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,0,0,1,1,0,0,100.0,36.2,26.8,9.38,12.1,-4.5,Standard,5863256.0,12.7,1,5.5,0.628,0,0,3.2,Active,46.0,32.2,0,274067.0,193146.0,0.561,0.149,24235.0,0,2,0.304,24.3,1.31,0.22,740,2,3,2525111.0,762790.0,2,3.7,2,-0.1,99.0,adequate liquidity maintained.,business premises verified and active.,no adverse RCU observation.,no follow up required this month.,stock verified and found adequate.,0,0
REC0002737,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,1,0,0,1,1,0,100.0,31.9,50.4,4.75,3.3,4.2,Standard,5426450.0,1.6,1,3.2,0.623,0,0,3.2,Active,26.1,9.7,0,324999.0,321338.0,0.719,0.042,25722.0,0,0,0.531,24.2,1.26,0.151,679,1,0,1850852.0,615225.0,2,2.9,7,15.3,92.3,business running satisfactorily; promoter diverting funds to group entity suspected.,stock levels found adequate.,no linkage with other defaulting entities found.,EMI realised on due date.,inventory levels healthy and moving.,0,0
REC0002738,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,2,0,3,0,0,0,100.0,45.3,41.5,11.53,1.6,0.5,Standard,5052893.0,6.0,0,7.1,0.799,1,0,2.8,Active,39.8,35.4,0,552024.0,546329.0,1.311,0.185,75086.0,1,0,0.487,30.2,0.97,0.114,689,2,2,1370321.0,297238.0,8,2.6,15,6.0,90.2,financials in line with projections.,unit operational with visible activity.,common email id linked to multiple applicants.,no follow up required this month.,stock statement matches book records.,0,1
REC0002739,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,3,0,1,0,0,1,100.0,34.0,44.7,8.63,3.3,-0.3,Standard,6592602.0,11.6,1,0.0,0.335,0,0,2.8,Active,34.9,37.5,0,432906.0,344109.0,0.788,0.125,34055.0,0,0,0.659,23.1,0.87,0.129,724,2,0,802171.0,335196.0,0,3.8,3,-1.8,100.0,promoter conduct satisfactory.,unit operational with visible activity; frequent promise to pay noted.,documents verified genuine; address verification inconclusive; RCU noted common mobile number with other entities.,borrower proactively regularised dues.,stock audit found no discrepancy.,0,0
REC0002740,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,4,0,2,0,0,0,100.0,40.5,45.5,7.88,8.5,-2.8,Standard,3886782.0,13.0,0,0.0,0.321,0,0,2.9,Active,48.2,26.0,0,301839.0,235473.0,0.932,0.318,24573.0,0,0,0.498,19.7,1.11,0.171,727,1,1,784227.0,149627.0,5,3.9,22,-10.6,95.9,related party transactions suspected.,stock levels found adequate.,no linkage with other defaulting entities found.,borrower proactively regularised dues.,stock ageing beyond acceptable limits; stock audit found no discrepancy.,0,0
REC0002741,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,5,0,0,0,0,1,100.0,35.2,32.2,4.04,-7.8,-0.7,Standard,4937103.0,6.0,0,0.0,0.559,0,0,2.9,Active,35.2,27.4,0,339194.0,315606.0,0.824,0.281,21505.0,0,0,0.636,25.3,1.11,0.01,765,0,0,2586629.0,95778.0,2,3.5,22,3.4,96.2,business running satisfactorily.,business premises verified and active.,no adverse RCU observation.,borrower unreachable on registered number.,stock verified and found adequate.,0,0
REC0002742,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,6,0,2,0,0,0,100.0,18.0,40.8,8.15,3.3,-2.1,Standard,7146469.0,10.0,0,8.0,0.694,0,0,3.5,Active,54.4,8.0,0,494333.0,383741.0,0.83,0.071,41172.0,0,0,0.581,24.7,1.33,0.073,774,0,1,657660.0,128328.0,4,3.3,14,8.0,95.9,promoter diverting funds to group entity suspected.,field investigation found no adverse observation.,address verification inconclusive.,no follow up required this month.,stock statement matches book records.,0,1
REC0002743,B100342,MSME Enterprise 00342,Existing,Pvt Ltd,Chemicals,Pune,4.2,Machinery Loan,2080255.0,1212790.0,Yes,Yes,Chemicals-Pune,Chemicals-Pune-BUYER2,7,0,1,1,1,1,100.0,64.0,39.9,9.9,3.3,-1.8,Standard,6873817.0,8.4,0,4.5,0.628,1,0,2.8,Active,25.5,25.9,0,332619.0,323536.0,0.581,0.205,33100.0,0,0,0.666,26.9,1.58,0.113,728,0,0,242558.0,95702.0,1,3.0,13,-6.2,90.4,financials in line with projections.,business premises verified and active.,identity and address cross-verified.,frequent promise to pay.,stock audit found no discrepancy.,0,0
REC0002744,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,0,0,0,0,0,0,100.0,2.5,5.5,7.27,-2.2,-4.6,Standard,20002613.0,14.4,0,7.6,0.71,0,0,15.5,Active,19.3,26.2,0,902531.0,774527.0,0.541,0.218,63182.0,0,0,0.17,12.0,1.3,0.146,785,0,0,281677.0,80001.0,0,15.9,12,18.8,100.0,promoter conduct satisfactory.,stock levels found adequate.,documents verified genuine.,no follow up required this month.,stock verified and found adequate.,0,0
REC0002745,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,1,0,3,0,0,0,100.0,31.4,18.2,4.77,14.8,-2.7,Standard,18303564.0,9.1,0,4.8,0.687,0,1,15.2,Active,26.8,24.6,0,1279912.0,1215301.0,0.839,0.198,22936.0,0,0,0.443,19.7,1.35,0.093,708,1,3,959619.0,200362.0,2,16.1,10,3.7,75.5,repayment track record satisfactory.,business premises verified and active.,no adverse RCU observation.,borrower proactively regularised dues.,inventory levels healthy and moving.,0,0
REC0002746,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,2,0,4,0,1,0,100.0,27.2,21.4,4.38,9.9,1.6,Standard,12075431.0,20.6,0,5.4,0.625,0,0,15.2,Active,10.3,11.4,0,891919.0,862960.0,0.886,0.096,65833.0,0,0,0.579,18.6,1.41,0.121,770,1,2,2351991.0,1044280.0,5,13.9,15,-4.3,95.6,business running satisfactorily.,field investigation found no adverse observation.,no adverse RCU observation.,repayment conduct satisfactory.,stock verified and found adequate.,0,0
REC0002747,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,3,0,1,1,0,0,100.0,5.6,7.3,9.74,2.3,-6.5,Standard,16321586.0,-6.8,0,4.3,0.402,1,0,16.1,Active,28.7,8.0,0,1177683.0,1025723.0,0.866,0.162,70204.0,0,0,0.506,24.3,0.93,0.101,803,1,0,2277817.0,413584.0,2,15.1,13,-2.5,93.6,financials in line with projections.,field investigation found no adverse observation.,documents verified genuine.,repayment conduct satisfactory.,obsolete stock observed during inspection.,0,1
REC0002748,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,4,0,1,0,0,0,100.0,28.0,0.0,4.22,-6.5,-8.6,Standard,12803434.0,6.9,0,10.0,0.585,1,0,15.4,Active,42.0,25.8,0,1007586.0,1013386.0,0.944,0.316,86056.0,0,0,0.395,12.3,1.19,0.072,781,1,0,2197165.0,569914.0,2,10.4,23,1.6,94.8,adequate liquidity maintained.,field investigation found no adverse observation.,no adverse RCU observation.,EMI realised on due date.,stock verification could not be completed.,0,0
REC0002749,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,5,0,2,0,0,0,100.0,12.4,0.3,0.99,3.5,-4.3,Standard,28738434.0,-1.2,0,4.8,0.574,0,0,15.4,Active,14.6,23.4,0,2059583.0,1841451.0,0.86,0.273,161556.0,0,0,0.376,35.1,1.69,0.235,656,1,0,2321798.0,336827.0,3,11.7,50,1.7,98.4,business running satisfactorily; buyer base concentrated with top two buyers.,field investigation found no adverse observation.,identity and address cross-verified.,borrower proactively regularised dues.,stock ageing beyond acceptable limits.,0,0
REC0002750,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,6,0,1,0,0,0,100.0,45.1,8.7,6.08,-4.4,0.0,Standard,29449361.0,-3.3,1,4.4,0.334,1,0,15.8,Active,23.2,35.1,0,1146816.0,925759.0,0.467,0.301,35176.0,0,0,0.491,29.5,1.07,0.016,703,1,0,2060360.0,392507.0,1,12.0,30,5.2,95.2,promoter conduct satisfactory.,field investigation found no adverse observation.,no adverse RCU observation.,frequent promise to pay.,stock not matching book records; stock statement matches book records.,0,0
REC0002751,B100343,MSME Enterprise 00343,NTC,Partnership,Gems & Jewellery,Jaipur,16.3,Working Capital,9195339.0,1408385.0,Yes,No,Gems & Jewellery-Jaipur,Gems & Jewellery-Jaipur-BUYER3,7,0,0,0,0,0,100.0,18.9,0.3,7.5,0.6,-5.3,Standard,31282015.0,-2.2,0,2.3,0.317,1,0,15.0,Active,62.1,29.1,0,2112385.0,2032289.0,0.81,0.246,205936.0,0,0,0.676,16.3,1.23,0.031,765,0,0,2483364.0,546352.0,1,11.0,19,-11.1,94.7,business running satisfactorily.,business premises verified and active.,identity and address cross-verified.,EMI realised on due date.,stock audit found no discrepancy.,0,0
REC0002752,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,0,0,7,2,1,0,87.3,54.8,52.9,3.11,8.6,3.8,Standard,1477289.0,-3.9,0,5.8,0.56,0,0,17.1,Active,40.0,41.2,0,117354.0,99808.0,0.953,0.266,5345.0,0,0,0.194,25.6,0.72,0.003,712,3,2,1262565.0,229956.0,6,12.2,9,5.7,79.5,promoter conduct satisfactory.,shop found closed during visit.,identity and address cross-verified.,EMI realised on due date; cheque returned for insufficient funds.,stock verified and found adequate.,0,0
REC0002753,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,1,0,6,3,2,3,76.9,49.4,61.3,12.82,17.0,0.1,Standard,3430710.0,4.6,0,0.9,0.623,0,0,18.3,Active,59.0,40.3,1,221088.0,217307.0,0.773,0.246,9786.0,0,1,0.275,42.8,0.96,-0.232,635,1,2,276728.0,100293.0,5,13.8,17,-8.4,72.1,adequate liquidity maintained; related party transactions suspected; promoter diverting funds to group entity suspected.,unit operational with visible activity.,no linkage with other defaulting entities found; common email id linked to multiple applicants.,part payment received after repeated follow up; no follow up required this month; frequent promise to pay.,inventory levels healthy and moving.,0,0
REC0002754,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,2,1,12,2,0,1,73.7,67.5,55.9,15.16,11.3,7.0,SMA-0,3001218.0,-25.3,0,11.2,0.799,2,0,17.7,Active,45.1,34.8,0,159013.0,129352.0,0.636,0.419,3696.0,0,1,0.076,44.0,0.93,-0.046,610,3,4,1118532.0,385973.0,12,16.7,5,-7.5,65.8,related party transactions suspected.,business premises verified and active.,address verification inconclusive; no adverse RCU observation.,repayment conduct satisfactory; frequent promise to pay.,stock ageing beyond acceptable limits; stock statement matches book records; stock not matching book records.,0,0
REC0002755,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,3,2,7,2,2,2,78.7,80.4,63.4,18.81,18.4,0.2,SMA-0,2212006.0,4.0,1,14.2,0.771,2,0,18.1,Active,55.6,59.0,0,143386.0,139777.0,0.778,0.443,11703.0,2,0,0.447,75.1,0.72,-0.227,548,1,3,1226821.0,531561.0,7,17.0,12,-21.6,67.6,related party transactions suspected.,business premises verified and active.,discrepancy noted in KYC documents; common email id linked to multiple applicants.,part payment received after repeated follow up; borrower unreachable on registered number.,stock ageing beyond acceptable limits.,0,0
REC0002756,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,4,1,13,3,0,2,71.1,70.1,77.9,16.81,15.3,6.6,SMA-0,3258002.0,-33.3,3,15.2,0.943,2,0,18.0,Active,58.6,64.3,0,148304.0,129169.0,0.546,0.608,8553.0,0,2,0.239,58.5,0.45,-0.249,579,5,2,640451.0,259119.0,14,13.2,35,-8.9,48.8,buyer base concentrated with top two buyers; financials in line with projections.,stock levels found adequate.,documents verified genuine.,borrower unreachable on registered number; repayment conduct satisfactory.,stock verification could not be completed.,0,0
REC0002757,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,5,2,17,1,2,3,77.3,103.9,76.1,20.22,10.7,-0.9,SMA-0,2106322.0,-28.3,0,16.9,0.788,2,0,17.3,Suspended,63.1,53.4,0,108920.0,108583.0,0.621,0.527,541.0,3,0,0.087,55.5,0.66,-0.166,591,4,3,1144654.0,652794.0,20,13.8,9,-26.8,56.2,declining turnover trend observed; adequate liquidity maintained; promoter diverting funds to group entity suspected.,technical report indicates property access issue; unit operations appear scaled down.,common email id linked to multiple applicants.,borrower unreachable on registered number; part payment received after repeated follow up; EMI realised on due date.,stock ageing beyond acceptable limits; stock verification could not be completed.,0,0
REC0002758,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,6,3,20,2,0,1,59.1,102.1,83.0,17.1,20.3,0.2,SMA-0,2952466.0,-22.7,0,19.5,1.001,2,1,17.8,Cancelled,59.4,55.9,0,135302.0,131406.0,0.55,0.625,500.0,1,3,0.02,78.0,0.13,-0.27,443,8,3,980884.0,658288.0,23,18.4,9,-27.9,35.4,related party transactions suspected; repayment track record satisfactory; buyer base concentrated with top two buyers.,unit operational with visible activity; technical report indicates property access issue; frequent promise to pay noted.,address verification inconclusive.,no follow up required this month; frequent promise to pay; part payment received after repeated follow up.,stock verified and found adequate.,1,0
REC0002759,B100344,MSME Enterprise 00344,Existing,LLP,Engineering,Vadodara,18.4,Term Loan,1035491.0,797898.0,No,Yes,Engineering-Vadodara,Engineering-Vadodara-BUYER2,7,7,27,0,1,4,73.4,76.1,115.0,24.21,25.1,4.4,SMA-0,3029306.0,-12.5,1,29.3,1.027,2,0,18.3,Suspended,78.7,81.3,0,86703.0,83505.0,0.343,0.795,6873.0,0,2,0.02,87.8,0.1,-0.149,514,7,3,1528680.0,1097113.0,28,14.5,3,-29.4,47.8,cash flow stress visible; buyer base concentrated with top two buyers.,unit operations appear scaled down; shop found closed during visit.,address verification inconclusive; common email id linked to multiple applicants.,frequent promise to pay; borrower proactively regularised dues; borrower unreachable on registered number.,stock verification could not be completed; stock not matching book records.,0,0
REC0002760,B100345,MSME Enterprise 00345,Existing,Partnership,Services,Surat,7.2,LAP,448530.0,279678.0,No,Yes,Services-Surat,Services-Surat-BUYER2,0,2,11,1,0,1,79.3,69.7,88.1,6.12,12.7,0.5,SMA-0,1319656.0,-12.4,0,11.9,0.861,1,0,6.9,Active,52.0,46.8,0,72306.0,60009.0,0.657,0.382,4457.0,1,1,0.19,52.9,0.99,-0.104,573,9,0,250862.0,61082.0,15,6.9,5,-12.5,58.6,repayment track record satisfactory; cash flow stress visible; buyer base concentrated with top two buyers.,stock levels found adequate.,documents verified genuine; RCU noted common mobile number with other entities.,repayment conduct satisfactory.,stock not matching book records; obsolete stock observed during inspection.,0,0
REC0002761,B100345,MSME Enterprise 00345,Existing,Partnership,Services,Surat,7.2,LAP,448530.0,279678.0,No,Yes,Services-Surat,Services-Surat-BUYER2,1,1,4,1,0,3,80.8,73.6,74.3,11.25,19.3,1.6,SMA-0,1083725.0,-23.3,1,17.3,0.731,2,1,5.7,Suspended,61.7,29.3,0,61596.0,60999.0,0.682,0.273,2423.0,0,0,0.437,38.8,1.12,-0.171,591,8,3,319118.0,159094.0,6,6.0,12,-28.6,65.9,declining turnover trend observed; buyer base concentrated with top two buyers.,unit operational with visible activity.,documents verified genuine.,frequent promise to pay; cheque returned for insufficient funds.,stock audit found no discrepancy.,0,0
REC0002762,B100345,MSME Enterprise 00345,Existing,Partnership,Services,Surat,7.2,LAP,448530.0,279678.0,No,Yes,Services-Surat,Services-Surat-BUYER2,2,0,8,0,3,0,81.6,67.7,50.1,15.0,17.4,4.5,Standard,1382501.0,-15.2,0,15.1,0.543,1,0,6.5,Active,50.4,61.4,0,53640.0,55112.0,0.466,0.465,5681.0,1,0,0.276,63.4,0.26,-0.253,577,2,0,541460.0,160826.0,11,6.1,4,-19.6,69.9,related party transactions suspected; buyer base concentrated with top two buyers.,unit operational with visible activity.,no linkage with other defaulting entities found.,cheque returned for insufficient funds; borrower proactively regularised dues.,stock statement matches book records.,0,0
REC0002763,B100345,MSME Enterprise 00345,Existing,Partnership,Services,Surat,7.2,LAP,448530.0,279678.0,No,Yes,Services-Surat,Services-Surat-BUYER2,3,0,16,4,0,2,72.2,83.6,56.2,9.84,8.7,2.7,Standard,638577.0,-7.8,0,6.9,0.555,2,0,5.7,Cancelled,67.2,33.6,0,47228.0,43159.0,0.887,0.396,4883.0,0,1,0.256,35.7,0.97,0.08,679,5,2,408773.0,114560.0,17,5.0,4,-7.8,62.0,declining turnover trend observed.,shop found closed during visit.,identity and address cross-verified.,borrower proactively regularised dues.,obsolete stock observed during inspection; stock not matching book records.,0,0
